SpeciesID,Taxon,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,species,Describer
9161,Lottia asmi,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Lottiidae,,,Lottia,,asmi,(Middendorff 1847)
9162,Lottia depicta,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Lottiidae,,,Lottia,,depicta,(Hinds 1842)
9163,Lottia cona,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Lottiidae,,,Lottia,,cona,(Test 1945)
9164,Lottia fenesirata,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Lottiidae,,,Lottia,,fenesirata,(Reeve 1855)
9165,Lottia insessa,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Lottiidae,,,Lottia,,insessa,(Hinds 1842)
9166,Acmaea funiculata,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Acmaeidae,,,Acmaea,,funiculata,Carpenter 1864
9167,Felimida sp,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Doridoidea,Chromodorididae,,,Felimida,,,
9168,Tenellida sp,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Fionoidea,Tergipedidae,Cuthoninae,,Tenellida,,,
9169,Tenellida adspersa,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Fionoidea,Tergipedidae,Cuthoninae,,Tenellida,,adspersa,(Nordmann 1845)
9170,Siphonaria sp,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Pulmonata,Eupulmonata,,Siphonaroidea,Siphonariidae,,,Siphonaria,,,
9171,Siphonaria brannani,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Pulmonata,Eupulmonata,,Siphonaroidea,Siphonariidae,,,Siphonaria,,brannani,Stearns 1873
9172,Crassostrea sp,MOLLUSCA,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Ostreida,,,Ostreoidea,Ostreidae,Ostreinae,Ostreini,Crassostrea,,,
9173,Crassostrea gigas,MOLLUSCA,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Ostreida,,,Ostreoidea,Ostreidae,Ostreinae,Ostreini,Crassostrea,,gigas,(Thunberg 1793)
9174,Teredinidae,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Pholadoidea,Teredinidae,,,,,,
9175,Teredininae,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Pholadoidea,Teredinidae,Teredininae,,,,,
9176,Teredo sp,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Pholadoidea,Teredinidae,Teredininae,,Teredo,,,
9177,Teredo bartschi,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Pholadoidea,Teredinidae,Teredininae,,Teredo,,bartschi,Clapp 1923
9178,Hydroides dirampha,ANNELIDA,,Polychaeta,Sedentaria,Canalipalpata,,Sabellida,,,,Serpulidae,,,Hydroides,,dirampha,M÷rch 1863
9179,Caprella brevirostris,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Senticaudata,Caprellida,Caprelloidea,Caprellidae,Caprellinae,,Caprella,,brevirostris,Mayer 1903
9180,Jassa marmorata,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Photoidea,Ischyroceridae,Ischyrocerinae,,Jassa,,marmorata,Holmes 1905
9181,Paranthura japonica,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Cymothoida,,Anthuroidea,Paranthuridae,,,Paranthura,,japonica,Richardson 1909
9182,Aparatanais intermedius,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Paratanaidae,,,Aparatanais,,intermedius,(Dojiri & Sieg 1997)
9183,Aparatanais sp,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Paratanaidae,,,Aparatanais,,,
9184,Pinnothereliinae,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Pinnotheroidea,Pinnotheridae,Pinnothereliinae,,,,,
9185,Phoronis sp SD1,PHORONA,,,,,,Phoronida,,,,Phoronidae,,,Phoronis,,sp SD1,Lilly 2006 §
9186,Crisuliporidae,ECTOPROCTA,,Stenolaemata,,,,Cyclostomata,Articulata,,,Crisuliporidae,,,,,,
9187,Crisulipora sp,ECTOPROCTA,,Stenolaemata,,,,Cyclostomata,Articulata,,,Crisuliporidae,,,Crisulipora,,,
9188,Crisulipora occidentalis,ECTOPROCTA,,Stenolaemata,,,,Cyclostomata,Articulata,,,Crisuliporidae,,,Crisulipora,,occidentalis,Robertson 1910
9189,Scruparioidea,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Scruparioidea,,,,,,,
9190,Scrupariidae,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Scruparioidea,Scrupariidae,,,,,,
9191,Scruparia sp,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Scruparioidea,Scrupariidae,,,Scruparia,,,
9192,Scruparia ambigua,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Scruparioidea,Scrupariidae,,,Scruparia,,ambigua,(d'Orbigny 1841)
9193,Cryptosula sp,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Ascophora,,,Schizoporellidae,,,Cryptosula,,,
9194,Cryptosula pallasiana,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Ascophora,,,Schizoporellidae,,,Cryptosula,,pallasiana,(Moll 1803)
9195,Watersipora arcuata,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Ascophora,,,Watersiporidae,,,Watersipora,,arcuata,Banta 1969
9195,Caulleryaspis sp,ANNELIDA,,Polychaeta,Sedentaria,Canalipalpata,,Terebellida,Cirratuliformia,,,Sternaspidae,,,Caulleryaspis,,,
9196,Stibarobdella  sp,Annelida,,Clitellata,Hirudinea,Euhirudinea,,Rhynchobdellida ,,,,Piscicolidae,Pontobdellinae,,Stibarobdella,,,"Leigh-Sharpe, 1925"
9197,Arhynchobdellida,ANNELIDA,,Clitellata,Hirudinea,Euhirudinea,,Arhynchobdellida,,,,,,,,,,
9198,Euhirudinea,ANNELIDA,,Clitellata,Hirudinea,Euhirudinea,,,,,,,,,,,,
9199,Piscicolidae,ANNELIDA,,Clitellata,Hirudinea,Euhirudinea,,Rhynchobdellida,,,,Piscicolidae,,,,,,
9200,Limnodriloidinae,ANNELIDA,,Clitellata,Oligochaeta,,,Haplotaxida,,,,Tubificidae,Limnodriloidinae,,,,,
9201,Phallodrilinae,ANNELIDA,,Clitellata,Oligochaeta,,,Haplotaxida,,,,Tubificidae,Phallodrilinae,,,,,
9202,Tubificinae,ANNELIDA,,Clitellata,Oligochaeta,,,Haplotaxida,,,,Tubificidae,Tubificinae,,,,,
9203,Clitellata,ANNELIDA,,Clitellata,,,,,,,,,,,,,,
9204,Tectridrilus probus,ANNELIDA,,Oligochaeta,,,,Haplotaxida,,,,Tubificidae,,,Tectridrilus,,probus,
9205,Brania sp 4,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Brania,,sp 4,"Quatrefages, 1866 "
9206,Eucranta anoculata,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Aphroditiformia,,,Polynoidae,Polynoinae,,Eucranta,,anoculata,"Moore, 1910"
9207,Hesiospina sp DC1,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Hesionidae,Psamathinae,,Hesiospina,,sp DC1,"Imajima & Hartman, 1964"
9208,Lacydonia sp DC1,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Glyceriformia ,,,Lacydoniidae,,,Lacydonia,,sp DC1,"Marion & Bobretzky, 1875 "
9209,Lugia sp DC1,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Phyllodociformia,,,Phyllodocidae,Lugiinae,,Lugia,,sp DC1,"Quatrefages, 1866 "
9210,Lumbrinerides sp SD1,Annelida,,Polychaeta,Errantia,,,Eunicida,,,,Lumbrineridae,,,Lumbrinerides,,sp SD1,"Orensanz, 1973"
9211,Plakosyllis americana,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Syllinae,,Plakosyllis,,americana,"Hartman, 1961"
9212,Streptodonta sp 1,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Eusyllinae,,Streptodonta,,sp 1,"San Martín & Hutchings, 2006"
9213,Eumida sanguinea,Annelida,,Polychaeta,Errantia,,,Phyllodocida,,,,Phyllodocidae,,,Eumida,,sanguinea,
9214,Harmothoe crassicirrata,Annelida,,Polychaeta,Errantia,,,Phyllodocida,,,,Polynoidae,,,Harmothoe,,crassicirrata,
9215,Hesperonoe adventor,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Aphroditiformia,,,Polynoidae,,,Hesperonoe,,adventor,
9216,Lepidasthenia gigas,Annelida,,Polychaeta,Errantia,,,Phyllodocida,,,,Polynoidae,,,Lepidasthenia,,gigas,
9217,Malmgreniella sp SD1,Annelida,,Polychaeta,Errantia,,,Phyllodocida,,,,Polynoidae,,,Malmgreniella,,sp SD1,
9218,Meiodorvillea sp A,Annelida,,Polychaeta,Errantia,,,Eunicida,,,,Dorvilleidae,,,Meiodorvillea,,sp A,
9219,Pilargis sp SD1,Annelida,,Polychaeta,Errantia,,,Phyllodocida,,,,Pilargidae,,,Pilargis,,sp SD1,
9220,Schistomeringos rudolphi,Annelida,,Polychaeta,Errantia,,,Aciculata,,,,Dorvilleidae,,,Schistomeringos,,rudolphi,
9221,Typosyllis alternata,Annelida,,Polychaeta,Errantia,,,Phyllodocida,,,,Syllidae,,,Typosyllis,,alternata,
9222,Aglaophamus erectans,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodocida incertae sedis,,,Nephtyidae,,,Aglaophamus,,erectans,
9223,Antinoe,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Aphroditiformia,,Aphroditoidea,Polynoidae,Polynoinae,,Antinoe,,,
9224,Antinoe sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Aphroditiformia,,Aphroditoidea,Polynoidae,Polynoinae,,Antinoe,,sp,
9225,Clavadoce,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodociformia,,,Phyllodocidae,Notophyllinae,,Clavadoce,,,
9226,Drilonereis nuda,ANNELIDA,,Polychaeta,Errantia,,,Eunicida,,,,Oenonidae,,,Drilonereis,,nuda,
9227,Epigamia-Myrianida sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Autolytinae,,Epigamia-Myrianida,,,
9228,Eteone fauchaldi,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodociformia,,,Phyllodocidae,Eteoninae,,Eteone,,fauchaldi,
9229,Eucranta sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Aphroditiformia,,Aphroditoidea,Polynoidae,Polynoinae,,Eucranta,,,
9230,Eusyllis longicirrata,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Eusyllinae,,Eusyllis,,longicirrata,
9231,Exogone uniformis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Exogone,,uniformis,
9232,Glycera nana,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Glyceriformia,,,Glyceridae,,,Glycera,,nana,
9233,Goniada annulata,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Glyceriformia,,,Goniadidae,,,Goniada,,annulata,
9234,Grubeulepis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Aphroditiformia,,Aphroditoidea,Eulepethidae,,,Grubeulepis,,,
9235,Hermundura sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Pilargidae,,,Hermundura,,,
9236,Iphitime sp,ANNELIDA,,Polychaeta,Errantia,,,Eunicida,,,,Dorvilleidae,,,Iphitime,,,
9237,Iphitime holobranchiata,ANNELIDA,,Polychaeta,Errantia,,,Eunicida,,,,Dorvilleidae,,,Iphitime,,holobranchiata,
9238,Lacydonia,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Glyceriformia,,,Lacydoniidae,,,Lacydonia,,,
9239,Leodice sp,ANNELIDA,,Polychaeta,Errantia,,,Eunicida,,,,Eunicidae,,,Leodice,,,
9240,Lumbricalus sp,ANNELIDA,,Polychaeta,Errantia,,,Eunicida,,,,Lumbrineridae,,,Lumbricalus,,,
9241,Lumbricalus harrisae,ANNELIDA,,Polychaeta,Errantia,,,Eunicida,,,,Lumbrineridae,,,Lumbricalus,,harrisae,
9242,Lysidice,ANNELIDA,,Polychaeta,Errantia,,,Eunicida,,,,Eunicidae,,,Lysidice,,,
9243,Megasyllis sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Syllinae,,Megasyllis,,,
9244,Mystides cf borealis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodociformia,,,Phyllodocidae,Eteoninae,,Mystides,,cf borealis,
9245,Neogyptis julii,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Hesionidae,,,Neogyptis,,julii,
9246,Nephtys californiensis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodocida incertae sedis,,,Nephtyidae,,,Nephtys,,californiensis,
9247,Nereis mendocinana,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Nereididae,Nereidinae,,Nereis,,mendocinana,
9248,Odontosyllis sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Eusyllinae,,Odontosyllis,,,
9249,Ophioglycera,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Glyceriformia,,,Goniadidae,,,Ophioglycera,,,
9250,Prosphaerosyllis sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Prosphaerosyllis,,,
9251,Protomystides,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodociformia,,,Phyllodocidae,Eteoninae,,Protomystides,,,
9252,Psamathe,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Hesionidae,,,Psamathe,,,
9253,Salvatoria sp,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Salvatoria,,,
9254,Sphaerodoropsis biserialis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodocida incertae sedis,,,Sphaerodoridae,,,Sphaerodoropsis,,biserialis,
9255,Sphaerosyllis californiensis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Sphaerosyllis,,californiensis,
9256,Sthenelais verruculosa,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Aphroditiformia,,Aphroditoidea,Sigalionidae,,,Sthenelais,,verruculosa,
9257,Streptosyllis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Anoplosyllinae,,Streptosyllis,,,
9258,Trypanosyllis (Trypanedentata) sp A,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Syllinae,,Trypanosyllis,(Trypanedentata),sp A,
9259,Errantia,ANNELIDA,,Polychaeta,Errantia,,,,,,,,,,,,,
9260,Phyllodocida incertae sedis,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodocida incertae sedis,,,,,,,,,
9261,Phyllodociformia,ANNELIDA,,Polychaeta,Errantia,,,Phyllodocida,Phyllodociformia,,,,,,,,,
9262,Circeis armoricana,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Serpulidae,Spirorbinae,,Circeis,,armoricana,
9263,Clavadoce sp,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Phyllodocidae,Notophyllinae,,Clavadoce,,,
9264,Kinbergounphis paradiopatra,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Onuphidae,,,Kinbergounphis,,paradiopatra,
9265,Aphelochaeta sp SD15,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,sp SD15,
9266,Aphelochaeta sp SD18 (B13-1),ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,sp SD18,
9267,Arcteobia sp LA1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Aphroditiformia,Aphroditoidea,Polynoidae,Polynoinae,,Arcteobia,,sp LA1,
9268,Asabellides cornuta,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Ampharetidae,Ampharetinae,,Asabellides,,cornuta,
9269,Asabellides sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Ampharetidae,Ampharetinae,,Asabellides,,sp DC1,
9270,Brania sp SD2,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Exogoninae,,Brania,,,
9271,Chaetozone sp C,ANNELIDA,,Polychaeta,Palpata,,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Chaetozone,,sp C,
9272,Chaetozone sp SD1,ANNELIDA,,Polychaeta,Palpata,,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Chaetozone,,sp SD1,
9273,Chaetozone sp SD5,ANNELIDA,,Polychaeta,Palpata,,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Chaetozone,,sp SD5,
9274,Chaetozone sp SD7,ANNELIDA,,Polychaeta,Palpata,,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Chaetozone,,sp SD7,
9275,Dialychone sp 1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,Sabellinae,,Dialychone,,sp 1,
9276,Dialychone sp SD1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,Sabellinae,,Dialychone,,sp SD1,
9277,Anobothrus sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Ampharetidae,Ampharetinae,,Anobothrus,,sp DC1,
9278,Aphelochaeta sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,DC1,
9279,Aphelochaeta sp DC2,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,DC2,
9280,Aphelochaeta sp HYP10,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,HYP10,
9281,Aphelochaeta sp HYP5,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,sp HYP5,
9282,Aphelochaeta sp HYP8,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,sp HYP8,
9283,Aphelochaeta sp LA3,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,sp LA3,
9284,Aphelochaeta sp OC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Aphelochaeta,,sp OC1,
9285,Dorvillea (Schistomeringos) sp,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Dorvilleidae,,,Dorvillea,Schistomeringos,,
9286,Epigamia-Myrianida Cmplx,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Autolytinae,,Epigamia-Myrianida,,Cmplx,
9287,Euchone sp B,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,Sabellinae,,Euchone,,sp B,
9288,Eusyllis sp SD2,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Eusyllinae,,Eusyllis,,sp SD2,
9289,Exogone sp SD1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Exogoninae,,Exogone,,sp SD1,
9290,Flabelligeridae sp OC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,,,sp OC1,
9291,Glycera sp LA1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Glyceridae,,,Glycera,,sp LA1,
9292,Harmothoe sp LA1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Aphroditiformia,Aphroditoidea,Polynoidae,Polynoinae,,Harmothoe,,sp LA1,
9293,Lumbrineris lingulata,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Lumbrineris,,lingulata,
9294,Macrochaeta sp 1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Acrocirridae,,,Macrochaeta,,sp 1,
9295,Monticellina sp HYP3,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Cirratulidae,,,Monticellina,,sp HYP3,
9296,Myrianida sp A,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Autolytinae,,Myrianida,,sp A,
9297,Odontosyllis sp SD2,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Eusyllinae,,Odontosyllis,,sp SD2,
9298,Opisthodonta sp 2,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Eusyllinae,,Opisthodonta,,sp 2,
9299,Opisthodonta sp SD2,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Eusyllinae,,Opisthodonta,,sp SD2,
9300,Parasabella fullo,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,Sabellinae,,Parasabella,,fullo,
9301,Pherusa sp SD2,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,Pherusa,,sp SD2,
9302,Podarkeopsis sp F,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Hesionidae,,,Podarkeopsis,,sp F,
9303,Prionospio (Minuspio) sp A,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Prionospio,Minuspio,sp A,
9304,Prionospio (Prionospio) sp,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Prionospio,Prionospio,,
9305,Propebela sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Terebellidae,Terebellinae,,Proclea,,sp DC1,
9306,Schistocomus sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Ampharetidae,Ampharetinae,,Schistocomus,,sp DC1,
9307,Scolelepis (Scolelepis) sp,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Scolelepis,Scolelepis,,
9308,Sigambra sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Pilargidae,,,Sigambra,,sp DC1,
9309,Sphaerodorum sp 1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Sphaerodoridae,,,Sphaerodoropsis,,sp 1,
9310,Sphaerosyllis sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Exogoninae,,Sphaerosyllis,,sp DC1,
9311,Spio sp D,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Spio,,sp D,
9312,Spiophanes anoculata,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Spiophanes,,anoculata,
9313,Sternaspis williamsae,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Sternaspidae,,,Sternaspis,,williamsae,
9314,Syllides sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Anoplosyllinae,,Syllides,,sp DC1,
9315,Thelepus sp C,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Terebellidae,Thelepodinae,,Thelepus,,sp C,
9316,Trophoniella sp DC1,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,Trophoniella,,sp DC1,
9317,Typosyllis sp SD2,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Syllinae,,Typosyllis,,sp SD2,
9318,Typosyllis sp SD5,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Syllidae,Syllinae,,Typosyllis,,sp SD5,
9319,Protodrilus,ANNELIDA,,Polychaeta,Polychaeta Incertae sedis,,,,,,,Protodrilidae,,,Protodrilus,,,
9320,Polychaeta Incertae sedis,ANNELIDA,,Polychaeta,Polychaeta Incertae sedis,,,,,,,,,,,,,
9321,Aricidea (Acmira) assimilis,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Aricidea,Acmira,assimilis,
9322,Aricidea (Acmira) sp,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Aricidea,Acmira,,
9323,Aricidea (Acmira) sp LA1,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Aricidea,Acmira,sp LA1,
9324,Aricidea (Allia) sp DC1,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Aricidea,Allia,sp DC1,
9325,Levinsenia sp DC1,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Levinsenia,,sp DC1,
9326,Levinsenia sp DC2,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Levinsenia,,sp DC2,
9327,Paraonides platybranchia,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Paraonides,,platybranchia,
